,0,1,2
11783,None,10:00:00,Saturday
11784,None,11:00:00,Saturday
11785,None,12:00:00,Saturday
11786,None,13:00:00,Saturday
11787,None,14:00:00,Saturday
11788,None,15:00:00,Saturday
11789,None,16:00:00,Saturday
11790,None,17:00:00,Saturday
11791,None,18:00:00,Saturday
11792,None,19:00:00,Saturday
11793,None,20:00:00,Saturday
11794,None,21:00:00,Saturday
11795,None,22:00:00,Saturday
11796,None,23:00:00,Saturday
11797,None,00:00:00,Sunday
11798,None,01:00:00,Sunday
11799,None,02:00:00,Sunday
11800,None,03:00:00,Sunday
11801,None,04:00:00,Sunday
11802,None,05:00:00,Sunday
11803,None,06:00:00,Sunday
11804,None,07:00:00,Sunday
11805,None,08:00:00,Sunday
11806,None,09:00:00,Sunday
11807,None,10:00:00,Sunday
11808,None,11:00:00,Sunday
11809,None,12:00:00,Sunday
11810,None,13:00:00,Sunday
11811,None,14:00:00,Sunday
11812,None,15:00:00,Sunday
11813,None,16:00:00,Sunday
11814,None,17:00:00,Sunday
11815,None,18:00:00,Sunday
11816,None,19:00:00,Sunday
11817,None,20:00:00,Sunday
11818,None,21:00:00,Sunday
11819,None,22:00:00,Sunday
11820,None,23:00:00,Sunday
11821,None,00:00:00,Monday
11822,None,01:00:00,Monday
11823,None,02:00:00,Monday
11824,None,03:00:00,Monday
11825,None,04:00:00,Monday
11826,None,05:00:00,Monday
11827,None,06:00:00,Monday
11828,None,07:00:00,Monday
11829,None,08:00:00,Monday
11830,None,09:00:00,Monday
11831,None,10:00:00,Monday
11832,None,11:00:00,Monday
11833,None,12:00:00,Monday
11834,None,13:00:00,Monday
11835,None,14:00:00,Monday
11836,None,15:00:00,Monday
11837,None,16:00:00,Monday
11838,None,17:00:00,Monday
11839,None,18:00:00,Monday
11840,None,19:00:00,Monday
11841,None,20:00:00,Monday
11842,None,21:00:00,Monday
11843,None,22:00:00,Monday
11844,None,23:00:00,Monday
11845,None,00:00:00,Tuesday
11846,None,01:00:00,Tuesday
11847,None,02:00:00,Tuesday
11848,None,03:00:00,Tuesday
11849,None,04:00:00,Tuesday
11850,None,05:00:00,Tuesday
11851,None,06:00:00,Tuesday
11852,None,07:00:00,Tuesday
11853,None,08:00:00,Tuesday
11854,None,09:00:00,Tuesday
11855,None,10:00:00,Tuesday
11856,None,11:00:00,Tuesday
11857,None,12:00:00,Tuesday
11858,None,13:00:00,Tuesday
11859,None,14:00:00,Tuesday
11860,None,15:00:00,Tuesday
11861,None,16:00:00,Tuesday
11862,None,17:00:00,Tuesday
11863,None,18:00:00,Tuesday
11864,None,19:00:00,Tuesday
11865,None,20:00:00,Tuesday
11866,None,21:00:00,Tuesday
11867,None,22:00:00,Tuesday
11868,None,23:00:00,Tuesday
11869,None,00:00:00,Wednesday
11870,None,01:00:00,Wednesday
11871,None,02:00:00,Wednesday
11872,None,03:00:00,Wednesday
11873,None,04:00:00,Wednesday
11874,None,05:00:00,Wednesday
11875,None,06:00:00,Wednesday
11876,None,07:00:00,Wednesday
11877,None,08:00:00,Wednesday
11878,None,09:00:00,Wednesday
11879,None,10:00:00,Wednesday
11880,None,11:00:00,Wednesday
11881,None,12:00:00,Wednesday
11882,None,13:00:00,Wednesday
11883,None,14:00:00,Wednesday
11884,None,15:00:00,Wednesday
11885,None,16:00:00,Wednesday
11886,None,17:00:00,Wednesday
11887,None,18:00:00,Wednesday
11888,None,19:00:00,Wednesday
11889,None,20:00:00,Wednesday
11890,None,21:00:00,Wednesday
11891,None,22:00:00,Wednesday
11892,None,23:00:00,Wednesday
11893,None,00:00:00,Thursday
11894,None,01:00:00,Thursday
11895,None,02:00:00,Thursday
11896,None,03:00:00,Thursday
11897,None,04:00:00,Thursday
11898,None,05:00:00,Thursday
11899,None,06:00:00,Thursday
11900,None,07:00:00,Thursday
11901,None,08:00:00,Thursday
11902,None,09:00:00,Thursday
11903,None,10:00:00,Thursday
11904,None,11:00:00,Thursday
11905,None,12:00:00,Thursday
11906,None,13:00:00,Thursday
11907,None,14:00:00,Thursday
11908,None,15:00:00,Thursday
11909,None,16:00:00,Thursday
11910,None,17:00:00,Thursday
11911,None,18:00:00,Thursday
11912,None,19:00:00,Thursday
11913,None,20:00:00,Thursday
11914,None,21:00:00,Thursday
11915,None,22:00:00,Thursday
11916,None,23:00:00,Thursday
11917,None,00:00:00,Friday
11918,None,01:00:00,Friday
11919,None,02:00:00,Friday
11920,None,03:00:00,Friday
11921,None,04:00:00,Friday
11922,None,05:00:00,Friday
11923,None,06:00:00,Friday
11924,None,07:00:00,Friday
11925,None,08:00:00,Friday
11926,None,09:00:00,Friday
11927,None,10:00:00,Friday
11928,None,11:00:00,Friday
11929,None,12:00:00,Friday
11930,None,13:00:00,Friday
11931,None,14:00:00,Friday
11932,None,15:00:00,Friday
11933,None,16:00:00,Friday
11934,None,17:00:00,Friday
11935,None,18:00:00,Friday
11936,None,19:00:00,Friday
11937,None,20:00:00,Friday
11938,None,21:00:00,Friday
11939,None,22:00:00,Friday
11940,None,23:00:00,Friday
11941,None,00:00:00,Saturday
11942,None,01:00:00,Saturday
11943,None,02:00:00,Saturday
11944,None,03:00:00,Saturday
11945,None,04:00:00,Saturday
11946,None,05:00:00,Saturday
11947,None,06:00:00,Saturday
11948,None,07:00:00,Saturday
11949,None,08:00:00,Saturday
11950,None,09:00:00,Saturday
11951,None,10:00:00,Saturday
11952,None,11:00:00,Saturday
11953,None,12:00:00,Saturday
11954,None,13:00:00,Saturday
11955,None,14:00:00,Saturday
11956,None,15:00:00,Saturday
11957,None,16:00:00,Saturday
11958,None,17:00:00,Saturday
11959,None,18:00:00,Saturday
11960,None,19:00:00,Saturday
11961,None,20:00:00,Saturday
11962,None,21:00:00,Saturday
11963,None,22:00:00,Saturday
11964,None,23:00:00,Saturday
11965,None,00:00:00,Sunday
11966,None,01:00:00,Sunday
11967,None,02:00:00,Sunday
11968,None,03:00:00,Sunday
11969,None,04:00:00,Sunday
11970,None,05:00:00,Sunday
11971,None,06:00:00,Sunday
11972,None,07:00:00,Sunday
11973,None,08:00:00,Sunday
11974,None,09:00:00,Sunday
11975,None,12:00:00,Sunday
11976,None,13:00:00,Sunday
11977,None,14:00:00,Sunday
11978,None,15:00:00,Sunday
11979,None,16:00:00,Sunday
11980,None,17:00:00,Sunday
11981,None,18:00:00,Sunday
11982,None,19:00:00,Sunday
11983,None,20:00:00,Sunday
11984,None,21:00:00,Sunday
11985,None,22:00:00,Sunday
11986,None,23:00:00,Sunday
11987,None,00:00:00,Monday
11988,None,01:00:00,Monday
11989,None,02:00:00,Monday
11990,None,03:00:00,Monday
11991,None,04:00:00,Monday
11992,None,05:00:00,Monday
11993,None,06:00:00,Monday
11994,None,07:00:00,Monday
11995,None,08:00:00,Monday
11996,None,09:00:00,Monday
11997,None,10:00:00,Monday
11998,None,11:00:00,Monday
11999,None,12:00:00,Monday
12000,None,13:00:00,Monday
12001,None,14:00:00,Monday
12002,None,15:00:00,Monday
12003,None,16:00:00,Monday
12004,None,17:00:00,Monday
12005,None,18:00:00,Monday
12006,None,19:00:00,Monday
12007,None,20:00:00,Monday
12008,None,21:00:00,Monday
12009,None,22:00:00,Monday
12010,None,23:00:00,Monday
12011,None,00:00:00,Tuesday
12012,None,01:00:00,Tuesday
12013,None,02:00:00,Tuesday
12014,None,03:00:00,Tuesday
12015,None,04:00:00,Tuesday
12016,None,05:00:00,Tuesday
12017,None,06:00:00,Tuesday
12018,None,07:00:00,Tuesday
12019,None,08:00:00,Tuesday
12020,None,09:00:00,Tuesday
12021,None,10:00:00,Tuesday
12022,None,11:00:00,Tuesday
12023,None,12:00:00,Tuesday
12024,None,13:00:00,Tuesday
12025,None,14:00:00,Tuesday
12026,None,15:00:00,Tuesday
12027,None,16:00:00,Tuesday
12028,None,17:00:00,Tuesday
12029,None,18:00:00,Tuesday
12030,None,19:00:00,Tuesday
12031,None,20:00:00,Tuesday
12032,None,21:00:00,Tuesday
12033,None,22:00:00,Tuesday
12034,None,23:00:00,Tuesday
12035,None,00:00:00,Wednesday
12036,None,01:00:00,Wednesday
12037,None,02:00:00,Wednesday
12038,None,03:00:00,Wednesday
12039,None,04:00:00,Wednesday
12040,None,05:00:00,Wednesday
12041,None,06:00:00,Wednesday
12042,None,07:00:00,Wednesday
12043,None,08:00:00,Wednesday
12044,None,09:00:00,Wednesday
12045,None,10:00:00,Wednesday
12046,None,11:00:00,Wednesday
12047,None,12:00:00,Wednesday
12048,None,13:00:00,Wednesday
12049,None,14:00:00,Wednesday
12050,None,15:00:00,Wednesday
12051,None,16:00:00,Wednesday
12052,None,17:00:00,Wednesday
12053,None,18:00:00,Wednesday
12054,None,19:00:00,Wednesday
12055,None,20:00:00,Wednesday
12056,None,21:00:00,Wednesday
12057,None,22:00:00,Wednesday
12058,None,23:00:00,Wednesday
12059,None,00:00:00,Thursday
12060,None,01:00:00,Thursday
12061,None,02:00:00,Thursday
12062,None,03:00:00,Thursday
12063,None,04:00:00,Thursday
12064,None,05:00:00,Thursday
12065,None,06:00:00,Thursday
12066,None,07:00:00,Thursday
12067,None,08:00:00,Thursday
12068,None,09:00:00,Thursday
12069,None,10:00:00,Thursday
12070,None,11:00:00,Thursday
12071,None,12:00:00,Thursday
12072,None,13:00:00,Thursday
12073,None,14:00:00,Thursday
12074,None,15:00:00,Thursday
12075,None,16:00:00,Thursday
12076,None,17:00:00,Thursday
12077,None,18:00:00,Thursday
12078,None,19:00:00,Thursday
12079,None,20:00:00,Thursday
12080,None,21:00:00,Thursday
12081,None,22:00:00,Thursday
12082,None,23:00:00,Thursday
12083,None,00:00:00,Friday
12084,None,01:00:00,Friday
12085,None,02:00:00,Friday
12086,None,03:00:00,Friday
12087,None,04:00:00,Friday
12088,None,05:00:00,Friday
12089,None,06:00:00,Friday
12090,None,07:00:00,Friday
12091,None,08:00:00,Friday
12092,None,09:00:00,Friday
12093,None,10:00:00,Friday
12094,None,11:00:00,Friday
12095,None,12:00:00,Friday
12096,None,13:00:00,Friday
12097,None,14:00:00,Friday
12098,None,15:00:00,Friday
12099,None,16:00:00,Friday
12100,None,17:00:00,Friday
12101,None,18:00:00,Friday
12102,None,19:00:00,Friday
12103,None,20:00:00,Friday
12104,None,21:00:00,Friday
12105,None,22:00:00,Friday
12106,None,23:00:00,Friday
12107,None,00:00:00,Saturday
12108,None,01:00:00,Saturday
12109,None,02:00:00,Saturday
12110,None,03:00:00,Saturday
12111,None,04:00:00,Saturday
12112,None,05:00:00,Saturday
12113,None,06:00:00,Saturday
12114,None,07:00:00,Saturday
12115,None,08:00:00,Saturday
12116,None,09:00:00,Saturday
12117,None,10:00:00,Saturday
12118,None,11:00:00,Saturday
12119,None,12:00:00,Saturday
12120,None,13:00:00,Saturday
12121,None,14:00:00,Saturday
12122,None,15:00:00,Saturday
12123,None,16:00:00,Saturday
12124,None,17:00:00,Saturday
12125,None,18:00:00,Saturday
12126,None,19:00:00,Saturday
12127,None,20:00:00,Saturday
12128,None,21:00:00,Saturday
12129,None,22:00:00,Saturday
12130,None,23:00:00,Saturday
12131,None,00:00:00,Sunday
12132,None,01:00:00,Sunday
12133,None,02:00:00,Sunday
12134,None,03:00:00,Sunday
12135,None,04:00:00,Sunday
12136,None,05:00:00,Sunday
12137,None,06:00:00,Sunday
12138,None,07:00:00,Sunday
12139,None,08:00:00,Sunday
12140,None,09:00:00,Sunday
12141,None,10:00:00,Sunday
12142,None,11:00:00,Sunday
12143,None,12:00:00,Sunday
12144,None,13:00:00,Sunday
12145,None,14:00:00,Sunday
12146,None,15:00:00,Sunday
12147,None,16:00:00,Sunday
12148,None,17:00:00,Sunday
12149,None,18:00:00,Sunday
12150,None,19:00:00,Sunday
12151,None,20:00:00,Sunday
12152,None,21:00:00,Sunday
12153,None,22:00:00,Sunday
12154,None,23:00:00,Sunday
12155,None,00:00:00,Monday
12156,None,01:00:00,Monday
12157,None,02:00:00,Monday
12158,None,03:00:00,Monday
12159,None,04:00:00,Monday
12160,None,05:00:00,Monday
12161,None,06:00:00,Monday
12162,None,07:00:00,Monday
12163,None,08:00:00,Monday
12164,None,09:00:00,Monday
12165,None,10:00:00,Monday
12166,None,11:00:00,Monday
12167,None,12:00:00,Monday
12168,None,13:00:00,Monday
12169,None,14:00:00,Monday
12170,None,15:00:00,Monday
12171,None,16:00:00,Monday
12172,None,17:00:00,Monday
12173,None,18:00:00,Monday
12174,None,19:00:00,Monday
12175,None,20:00:00,Monday
12176,None,21:00:00,Monday
12177,None,22:00:00,Monday
12178,None,23:00:00,Monday
12179,None,00:00:00,Tuesday
12180,None,01:00:00,Tuesday
12181,None,02:00:00,Tuesday
12182,None,03:00:00,Tuesday
12183,None,04:00:00,Tuesday
12184,None,05:00:00,Tuesday
12185,None,06:00:00,Tuesday
12186,None,07:00:00,Tuesday
12187,None,08:00:00,Tuesday
12188,None,05:00:00,Sunday
12189,None,06:00:00,Sunday
12190,None,07:00:00,Sunday
12191,None,08:00:00,Sunday
12192,None,09:00:00,Sunday
12193,None,10:00:00,Sunday
12194,None,11:00:00,Sunday
12195,None,12:00:00,Sunday
12196,None,13:00:00,Sunday
12197,None,14:00:00,Sunday
12198,None,15:00:00,Sunday
12199,None,16:00:00,Sunday
12200,None,17:00:00,Sunday
12201,None,18:00:00,Sunday
12202,None,19:00:00,Sunday
12203,None,20:00:00,Sunday
12204,None,21:00:00,Sunday
12205,None,22:00:00,Sunday
12206,None,23:00:00,Sunday
12207,None,00:00:00,Monday
12208,None,01:00:00,Monday
12209,None,02:00:00,Monday
12210,None,03:00:00,Monday
12211,None,04:00:00,Monday
12212,None,05:00:00,Monday
12213,None,06:00:00,Monday
12214,None,07:00:00,Monday
12215,None,08:00:00,Monday
12216,None,09:00:00,Monday
12217,None,10:00:00,Monday
12218,None,11:00:00,Monday
12219,None,12:00:00,Monday
12220,None,13:00:00,Monday
12221,None,14:00:00,Monday
12222,None,15:00:00,Monday
12223,None,16:00:00,Monday
12224,None,17:00:00,Monday
12225,None,18:00:00,Monday
12226,None,19:00:00,Monday
12227,None,20:00:00,Monday
12228,None,21:00:00,Monday
12229,None,22:00:00,Monday
12230,None,23:00:00,Monday
12231,None,00:00:00,Tuesday
12232,None,01:00:00,Tuesday
12233,None,02:00:00,Tuesday
12234,None,03:00:00,Tuesday
12235,None,04:00:00,Tuesday
12236,None,05:00:00,Tuesday
12237,None,10:00:00,Tuesday
12238,None,11:00:00,Tuesday
12239,None,12:00:00,Tuesday
12240,None,13:00:00,Tuesday
12241,None,14:00:00,Tuesday
12242,None,15:00:00,Tuesday
12243,None,16:00:00,Tuesday
12244,None,17:00:00,Tuesday
12245,None,18:00:00,Tuesday
12246,None,19:00:00,Tuesday
12247,None,20:00:00,Tuesday
12248,None,21:00:00,Tuesday
12249,None,22:00:00,Tuesday
12250,None,23:00:00,Tuesday
12251,None,00:00:00,Wednesday
12252,None,01:00:00,Wednesday
12253,None,02:00:00,Wednesday
12254,None,03:00:00,Wednesday
12255,None,04:00:00,Wednesday
12256,None,05:00:00,Wednesday
12257,None,06:00:00,Wednesday
12258,None,07:00:00,Wednesday
12259,None,08:00:00,Wednesday
12260,None,09:00:00,Wednesday
12261,None,10:00:00,Wednesday
12262,None,11:00:00,Wednesday
12263,None,12:00:00,Wednesday
12264,None,13:00:00,Wednesday
12265,None,14:00:00,Wednesday
12266,None,15:00:00,Wednesday
12267,None,16:00:00,Wednesday
12268,None,17:00:00,Wednesday
12269,None,18:00:00,Wednesday
12270,None,19:00:00,Wednesday
12271,None,20:00:00,Wednesday
12272,None,21:00:00,Wednesday
12273,None,22:00:00,Wednesday
12274,None,23:00:00,Wednesday
12275,None,00:00:00,Thursday
12276,None,01:00:00,Thursday
12277,None,02:00:00,Thursday
12278,None,03:00:00,Thursday
12279,None,04:00:00,Thursday
12280,None,05:00:00,Thursday
12281,None,06:00:00,Thursday
12282,None,07:00:00,Thursday
12283,None,08:00:00,Thursday
12284,None,09:00:00,Thursday
12285,None,10:00:00,Thursday
12286,None,11:00:00,Thursday
12287,None,12:00:00,Thursday
12288,None,13:00:00,Thursday
12289,None,14:00:00,Thursday
12290,None,15:00:00,Thursday
12291,None,16:00:00,Thursday
12292,None,17:00:00,Thursday
12293,None,18:00:00,Thursday
12294,None,19:00:00,Thursday
12295,None,20:00:00,Thursday
12296,None,21:00:00,Thursday
12297,None,22:00:00,Thursday
12298,None,23:00:00,Thursday
12299,None,00:00:00,Friday
12300,None,01:00:00,Friday
12301,None,02:00:00,Friday
12302,None,03:00:00,Friday
12303,None,04:00:00,Friday
12304,None,05:00:00,Friday
12305,None,06:00:00,Friday
12306,None,07:00:00,Friday
12307,None,08:00:00,Friday
12308,None,09:00:00,Friday
12309,None,10:00:00,Friday
12310,None,11:00:00,Friday
12311,None,12:00:00,Friday
12312,None,13:00:00,Friday
12313,None,14:00:00,Friday
12314,None,15:00:00,Friday
12315,None,16:00:00,Friday
12316,None,17:00:00,Friday
12317,None,18:00:00,Friday
12318,None,19:00:00,Friday
12319,None,20:00:00,Friday
12320,None,21:00:00,Friday
12321,None,22:00:00,Friday
12322,None,23:00:00,Friday
12323,None,00:00:00,Saturday
12324,None,01:00:00,Saturday
12325,None,02:00:00,Saturday
12326,None,03:00:00,Saturday
12327,None,04:00:00,Saturday
12328,None,05:00:00,Saturday
12329,None,06:00:00,Saturday
12330,None,07:00:00,Saturday
12331,None,08:00:00,Saturday
12332,None,09:00:00,Saturday
12333,None,10:00:00,Saturday
12334,None,11:00:00,Saturday
12335,None,12:00:00,Saturday
12336,None,13:00:00,Saturday
12337,None,14:00:00,Saturday
12338,None,15:00:00,Saturday
12339,None,16:00:00,Saturday
12340,None,17:00:00,Saturday
12341,None,18:00:00,Saturday
12342,None,19:00:00,Saturday
12343,None,20:00:00,Saturday
12344,None,21:00:00,Saturday
12345,None,22:00:00,Saturday
12346,None,23:00:00,Saturday
12347,None,00:00:00,Sunday
12348,None,01:00:00,Sunday
12349,None,02:00:00,Sunday
12350,None,03:00:00,Sunday
12351,None,04:00:00,Sunday
12352,None,05:00:00,Sunday
12353,None,06:00:00,Sunday
12354,None,07:00:00,Sunday
12355,None,08:00:00,Sunday
12356,None,09:00:00,Sunday
12357,None,10:00:00,Sunday
12358,None,11:00:00,Sunday
12359,None,12:00:00,Sunday
12360,None,13:00:00,Sunday
12361,None,14:00:00,Sunday
12362,None,15:00:00,Sunday
12363,None,16:00:00,Sunday
12364,None,17:00:00,Sunday
12365,None,18:00:00,Sunday
12366,None,19:00:00,Sunday
12367,None,20:00:00,Sunday
12368,None,21:00:00,Sunday
12369,None,22:00:00,Sunday
12370,None,23:00:00,Sunday
12371,None,00:00:00,Monday
12372,None,01:00:00,Monday
12373,None,02:00:00,Monday
12374,None,03:00:00,Monday
12375,None,04:00:00,Monday
12376,None,05:00:00,Monday
12377,None,06:00:00,Monday
12378,None,07:00:00,Monday
12379,None,08:00:00,Monday
12380,None,09:00:00,Monday
12381,None,10:00:00,Monday
12382,None,11:00:00,Monday
12383,None,12:00:00,Monday
12384,None,13:00:00,Monday
12385,None,14:00:00,Monday
12386,None,15:00:00,Monday
12387,None,16:00:00,Monday
12388,None,17:00:00,Monday
12389,None,18:00:00,Monday
12390,None,19:00:00,Monday
12391,None,20:00:00,Monday
12392,None,21:00:00,Monday
12393,None,22:00:00,Monday
12394,None,23:00:00,Monday
12395,None,00:00:00,Tuesday
12396,None,01:00:00,Tuesday
12397,None,02:00:00,Tuesday
12398,None,03:00:00,Tuesday
12399,None,04:00:00,Tuesday
12400,None,05:00:00,Tuesday
12401,None,06:00:00,Tuesday
12402,None,07:00:00,Tuesday
12403,None,08:00:00,Tuesday
12404,None,09:00:00,Tuesday
12405,None,10:00:00,Tuesday
12406,None,11:00:00,Tuesday
12407,None,12:00:00,Tuesday
12408,None,13:00:00,Tuesday
12409,None,14:00:00,Tuesday
12410,None,15:00:00,Tuesday
12411,None,16:00:00,Tuesday
12412,None,17:00:00,Tuesday
12413,None,18:00:00,Tuesday
12414,None,19:00:00,Tuesday
12415,None,20:00:00,Tuesday
12416,None,21:00:00,Tuesday
12417,None,22:00:00,Tuesday
12418,None,23:00:00,Tuesday
12419,None,00:00:00,Wednesday
12420,None,01:00:00,Wednesday
12421,None,02:00:00,Wednesday
12422,None,03:00:00,Wednesday
12423,None,04:00:00,Wednesday
12424,None,05:00:00,Wednesday
12425,None,06:00:00,Wednesday
12426,None,07:00:00,Wednesday
12427,None,08:00:00,Wednesday
12428,None,09:00:00,Wednesday
12429,None,10:00:00,Wednesday
12430,None,11:00:00,Wednesday
12431,None,12:00:00,Wednesday
12432,None,13:00:00,Wednesday
12433,None,14:00:00,Wednesday
12434,None,15:00:00,Wednesday
12435,None,16:00:00,Wednesday
12436,None,17:00:00,Wednesday
12437,None,18:00:00,Wednesday
12438,None,19:00:00,Wednesday
12439,None,20:00:00,Wednesday
12440,None,21:00:00,Wednesday
12441,None,22:00:00,Wednesday
12442,None,23:00:00,Wednesday
12443,None,00:00:00,Thursday
12444,None,01:00:00,Thursday
12445,None,02:00:00,Thursday
12446,None,03:00:00,Thursday
12447,None,04:00:00,Thursday
12448,None,05:00:00,Thursday
12449,None,06:00:00,Thursday
12450,None,07:00:00,Thursday
12451,None,08:00:00,Thursday
12452,None,09:00:00,Thursday
12453,None,10:00:00,Thursday
