,0
10490,4527
10491,3953
10492,3079
10493,2778
10494,2606
10495,2643
10496,2965
10497,3306
10498,3721
10499,4051
10500,4344
10501,4282
10502,3306
10503,2465
10504,2284
10505,1908
10506,1298
10507,895
10508,511
10509,339
10510,269
10511,365
10512,795
10513,2686
10514,5221
10515,5995
10516,5400
10517,5551
10518,4220
10519,4620
10520,4765
10521,4775
10522,5190
10523,5783
10524,6395
10525,6388
10526,4877
10527,3421
10528,2985
10529,2640
10530,1608
10531,939
10532,527
10533,340
10534,259
10535,389
10536,802
10537,2712
10538,5516
10539,6158
10540,5947
10541,5025
10542,4317
10543,4682
10544,4815
10545,5072
10546,5308
10547,5928
10548,6660
10549,6438
10550,4850
10551,3621
10552,2917
10553,2625
10554,1877
10555,1118
10556,605
10557,338
10558,279
10559,385
10560,846
10561,2706
10562,5621
10563,6132
10564,4912
10565,4571
10566,4021
10567,4380
10568,4511
10569,4268
10570,4547
10571,4513
10572,3562
10573,2657
10574,1961
10575,1437
10576,1376
10577,1415
10578,1060
10579,817
10580,415
10581,289
10582,218
10583,311
10584,611
10585,1780
10586,2947
10587,3178
10588,1996
10589,1464
10590,1741
10591,1244
10592,2464
10593,2761
10594,3179
10595,3429
10596,3560
10597,3361
10598,2800
10599,2322
10600,1870
10601,1843
10602,1684
10603,1165
10604,705
10605,437
10606,340
10607,300
10608,327
10609,647
10610,1128
10611,1718
10612,1797
10613,2667
10614,2775
10615,3144
10616,3397
10617,3401
10618,3651
10619,3613
10620,3567
10621,3366
10622,3206
10623,2638
10624,2686
10625,3075
10626,2418
10627,1609
10628,1084
10629,812
10630,570
10631,356
10632,290
10633,456
10634,768
10635,930
10636,1636
10637,2344
10638,2875
10639,3262
10640,3597
10641,3754
10642,3861
10643,3888
10644,3731
10645,3632
10646,3033
10647,2596
10648,2222
10649,1811
10650,1445
10651,2017
10652,516
10653,309
10654,231
10655,353
10656,889
10657,3154
10658,5024
10659,4578
10660,4132
10661,5154
10662,4161
10663,4194
10664,4500
10665,4516
10666,4662
10667,5269
10668,5983
10669,5829
10670,4135
10671,2816
10672,2398
10673,2032
10674,1359
10675,855
10676,471
10677,293
10678,244
10679,369
10680,864
10681,2583
10682,5034
10683,5156
10684,4490
10685,5052
10686,4317
10687,4225
10688,4570
10689,4700
10690,5028
10691,5668
10692,6326
10693,6194
10694,4452
10695,3128
10696,2827
10697,2711
10698,1660
10699,1010
10700,499
10701,336
10702,232
10703,324
10704,790
10705,2645
10706,4680
10707,5453
10708,5674
10709,4842
10710,4254
10711,4499
10712,4491
10713,4505
10714,5002
10715,6027
10716,5783
10717,5649
10718,4298
10719,3121
10720,2679
10721,2332
10722,1562
10723,1020
10724,543
10725,294
10726,269
10727,383
10728,812
10729,2643
10730,5300
10731,5684
10732,5198
10733,4366
10734,4616
10735,4588
10736,4604
10737,4875
10738,5152
10739,5924
10740,6224
10741,5547
10742,4519
10743,3410
10744,3036
10745,3031
10746,1841
10747,1098
10748,650
10749,401
10750,290
10751,360
10752,725
10753,2501
10754,5347
10755,6308
10756,5509
10757,5102
10758,4636
10759,4909
10760,4903
10761,4973
10762,5191
10763,5405
10764,6030
10765,5557
10766,4757
10767,3959
10768,3225
10769,3135
10770,2699
10771,1616
10772,994
10773,718
10774,516
10775,364
10776,428
10777,704
10778,1250
10779,2055
10780,3003
10781,3584
10782,3866
10783,4278
10784,4641
10785,4637
10786,4731
10787,4305
10788,4314
10789,4037
10790,3897
10791,2971
10792,2753
10793,3244
10794,2666
10795,1605
10796,1024
10797,604
10798,510
10799,292
10800,257
10801,443
10802,759
10803,1070
10804,1707
10805,2482
10806,3177
10807,3394
10808,3838
10809,4106
10810,3994
10811,3868
10812,4122
10813,3607
10814,3319
10815,2676
10816,2090
10817,1810
10818,1401
10819,2542
10820,925
10821,351
10822,263
10823,359
10824,778
10825,2502
10826,5264
10827,6158
10828,5309
10829,4751
10830,4136
10831,4311
10832,4437
10833,4494
10834,4896
10835,5404
10836,6088
10837,5670
10838,4091
10839,2786
10840,2471
10841,2920
10842,2647
10843,967
10844,502
10845,315
10846,237
10847,369
10848,823
10849,2604
10850,5417
10851,5273
10852,5464
10853,5100
10854,4239
10855,4553
10856,4658
10857,4708
10858,5234
10859,2718
10860,2384
10861,1428
10862,975
10863,505
10864,316
10865,211
10866,365
10867,785
10868,2698
10869,5699
10870,5992
10871,5849
10872,4911
10873,4417
10874,4557
10875,4768
10876,4915
10877,5178
10878,5760
10879,6350
10880,6199
10881,4659
10882,3195
10883,3271
10884,2341
10885,1841
10886,1445
10887,583
10888,341
10889,249
10890,371
10891,804
10892,2734
10893,5853
10894,6499
10895,5582
10896,5055
10897,4405
10898,4676
10899,4932
10900,4929
10901,5602
10902,5993
10903,6541
10904,6232
10905,4623
10906,3216
10907,3088
10908,2883
10909,2177
10910,1926
10911,690
10912,368
10913,315
10914,406
10915,754
10916,2472
10917,5340
10918,6342
10919,5515
10920,4982
10921,4550
10922,4912
10923,5248
10924,5248
10925,5607
10926,5839
10927,6644
10928,5809
10929,4753
10930,3528
10931,2838
10932,3130
10933,2699
10934,2624
10935,1905
10936,776
10937,589
10938,437
10939,433
10940,775
10941,1316
10942,2436
10943,3358
10944,4139
10945,4449
10946,4967
10947,5177
10948,4821
10949,5455
10950,5458
10951,5013
10952,4590
10953,4529
10954,3916
10955,3231
10956,4122
10957,3698
10958,1974
10959,1220
10960,785
10961,442
10962,433
10963,494
10964,815
10965,1034
10966,1663
10967,2497
10968,3153
10969,3789
10970,4313
10971,4542
10972,4725
10973,4787
10974,4850
10975,4298
10976,3950
10977,3230
10978,2778
10979,2516
10980,4092
10981,1238
10982,656
10983,347
10984,302
10985,374
10986,854
10987,2478
10988,5147
10989,6141
10990,5359
10991,4749
10992,4122
10993,4362
10994,4606
10995,4739
10996,5045
10997,5630
10998,6260
10999,5915
11000,4569
11001,3222
11002,2531
11003,2072
11004,3146
11005,1451
11006,616
11007,426
11008,278
11009,389
11010,823
11011,2615
11012,5338
11013,6418
11014,5297
11015,4871
11016,4278
11017,4577
11018,4717
11019,4856
11020,5124
11021,5665
11022,6367
11023,6120
11024,4565
11025,3230
11026,2839
11027,2679
11028,3751
11029,1175
11030,550
11031,334
11032,237
11033,369
11034,809
11035,2613
11036,5548
11037,6383
11038,5694
11039,5306
11040,4535
11041,4785
11042,4824
11043,4815
11044,5378
11045,5818
11046,6462
11047,6039
11048,4631
11049,3368
11050,2803
11051,2288
11052,2456
11053,2451
11054,634
11055,373
11056,241
11057,386
11058,841
11059,2623
11060,5446
11061,6331
11062,5626
11063,5068
11064,4492
11065,4803
11066,5104
11067,5055
11068,5419
11069,5884
11070,6598
11071,5988
11072,4523
11073,3382
11074,3068
11075,3788
11076,3180
11077,1290
11078,673
11079,412
11080,303
11081,394
11082,719
11083,2428
11084,5249
11085,6085
11086,5727
11087,5088
11088,4702
11089,5220
11090,5419
11091,5586
11092,5589
11093,5925
11094,6316
11095,5744
11096,4490
11097,3737
11098,3012
11099,2863
11100,2505
11101,1627
11102,998
11103,632
11104,519
11105,355
11106,372
11107,656
11108,1231
11109,2143
11110,3299
11111,3641
11112,4043
11113,4380
11114,4636
11115,4734
11116,4794
11117,4893
11118,4548
11119,4531
11120,4126
11121,3647
11122,3003
11123,3252
11124,4358
11125,2172
11126,1400
11127,981
11128,683
11129,368
11130,294
11131,438
11132,737
11133,1022
11134,1738
11135,2693
11136,3726
11137,3757
11138,4331
11139,4429
11140,4362
11141,4186
11142,4108
11143,4003
11144,3537
11145,3424
11146,2536
11147,2058
11148,1554
11149,879
11150,497
11151,318
11152,218
11153,328
11154,781
11155,2565
11156,5424
11157,6306
11158,5266
11159,3929
11160,3556
11161,3716
11162,4189
11163,4450
11164,4931
11165,5607
11166,6227
11167,5788
11168,4276
11169,2958
11170,2652
11171,2639
11172,1623
11173,1054
11174,659
11175,405
11176,290
11177,418
11178,842
11179,2623
11180,5637
11181,6291
11182,5619
11183,4782
11184,4240
11185,4492
11186,4732
11187,4787
11188,5104
11189,5614
11190,6309
11191,5968
11192,4315
11193,2988
11194,2396
11195,1956
11196,1958
11197,1474
11198,481
11199,350
11200,289
11201,393
11202,829
11203,2562
11204,4966
11205,5174
11206,5333
11207,4714
11208,4071
11209,4147
11210,4518
11211,4676
11212,4945
11213,5623
11214,6140
11215,6068
11216,4429
11217,3197
11218,2820
11219,2616
11220,1725
11221,1046
11222,527
11223,328
11224,237
11225,387
11226,812
11227,2603
11228,5449
11229,6469
11230,5826
11231,5115
11232,4407
11233,4752
11234,4956
11235,5066
11236,5656
11237,5714
11238,6585
11239,6103
11240,4494
11241,3630
11242,3158
11243,3146
11244,2164
11245,1198
11246,694
11247,381
11248,300
11249,401
11250,775
11251,2466
11252,5409
11253,6177
11254,5362
11255,4773
11256,4578
11257,4938
11258,5301
11259,4933
11260,5477
11261,5646
11262,6290
11263,5519
11264,4478
11265,3374
11266,2793
11267,3761
11268,2474
11269,1742
11270,992
11271,667
11272,534
11273,389
11274,373
11275,697
11276,1217
11277,1849
11278,2660
11279,3456
11280,3797
11281,4310
11282,4821
11283,4647
11284,4717
11285,4948
11286,6016
11287,4390
11288,3951
11289,3415
11290,2864
11291,2861
11292,3289
11293,1870
11294,1142
11295,730
11296,596
11297,323
11298,283
11299,435
11300,746
11301,1009
11302,1582
11303,2405
11304,3279
11305,3418
11306,4103
11307,4587
11308,4457
11309,4477
11310,4134
11311,3857
11312,3436
11313,2812
11314,2480
11315,2079
11316,1482
11317,903
11318,442
11319,303
11320,212
11321,348
11322,795
11323,2597
11324,5528
11325,6529
11326,5609
11327,4705
11328,3901
11329,4067
11330,4232
11331,4481
11332,5068
11333,5515
11334,6194
11335,5878
11336,4022
11337,3001
11338,2590
11339,2232
11340,1420
11341,881
11342,468
11343,306
11344,219
11345,346
11346,800
11347,2666
11348,5733
11349,6538
11350,5702
11351,5082
11352,4278
11353,4737
11354,4808
11355,4766
11356,5325
11357,5960
11358,6482
11359,6216
11360,4470
11361,3466
11362,2808
11363,2303
11364,1824
11365,1037
11366,535
11367,327
11368,240
11369,367
11370,843
11371,2686
11372,5705
11373,6641
11374,5909
11375,4926
11376,4397
11377,4681
11378,5007
11379,4857
11380,5384
11381,5901
11382,6470
11383,6299
11384,4715
11385,3245
11386,3192
11387,4486
11388,2168
11389,1298
11390,696
11391,342
11392,237
11393,339
11394,834
11395,2693
11396,5217
11397,6218
11398,5646
11399,5480
11400,4360
11401,4656
11402,5092
11403,5078
11404,5295
11405,5713
11406,6060
11407,5661
11408,4491
11409,3020
11410,2712
11411,2497
11412,1925
11413,1074
11414,582
11415,376
11416,286
11417,429
11418,799
11419,2532
11420,5471
11421,6342
11422,5889
11423,5116
11424,4774
11425,5146
11426,5638
11427,5777
11428,5674
11429,6172
11430,6421
11431,5974
11432,4869
11433,3645
11434,2859
11435,2786
11436,2584
11437,1661
11438,1074
11439,644
11440,561
11441,386
11442,372
11443,701
11444,1300
11445,2084
11446,3057
11447,4140
11448,4112
11449,4579
11450,4917
11451,5225
11452,5114
11453,4780
11454,4815
11455,4665
11456,4283
11457,3956
11458,2970
11459,2877
11460,3008
11461,2507
11462,1472
11463,748
11464,579
11465,350
11466,292
11467,496
11468,834
11469,1158
11470,1799
11471,2727
11472,3532
11473,3794
11474,4301
11475,4652
11476,4503
11477,4198
11478,4341
11479,3915
11480,3518
11481,3018
11482,2692
11483,3476
11484,1849
11485,997
11486,582
11487,365
11488,359
11489,364
11490,837
11491,2613
11492,5533
11493,6318
11494,5535
11495,4848
11496,4177
11497,4379
11498,4731
11499,4816
11500,5060
11501,5431
11502,6121
11503,5827
11504,4188
11505,3121
11506,2510
11507,2111
11508,1446
11509,1000
11510,544
11511,341
11512,233
11513,381
11514,787
11515,2577
11516,5511
11517,6310
11518,5565
11519,4845
11520,4223
11521,4578
11522,4760
11523,4905
11524,5131
11525,5579
11526,6397
11527,6121
11528,3912
11529,3210
11530,2797
11531,2407
11532,1618
11533,987
11534,564
11535,316
11536,269
11537,366
11538,804
11539,2651
11540,5691
11541,6505
11542,6023
11543,5221
11544,4502
11545,4836
11546,5017
11547,5025
11548,5340
11549,5834
11550,6641
11551,6252
11552,3282
11553,2758
11554,2408
11555,1652
11556,1008
11557,592
11558,335
11559,260
11560,355
11561,786
11562,2663
11563,5477
11564,6421
11565,5565
11566,5060
11567,4526
11568,4788
11569,5062
11570,5083
11571,5174
11572,5454
11573,5835
11574,5329
11575,3439
11576,2472
11577,2004
11578,1888
11579,1548
11580,1100
11581,528
11582,375
11583,305
11584,355
11585,736
11586,2085
11587,3287
11588,2578
11589,3305
11590,3869
11591,3148
11592,3462
11593,3907
11594,4124
11595,4561
11596,4811
11597,5663
11598,5084
11599,4103
11600,3271
11601,2758
11602,2625
11603,2726
11604,1665
11605,1102
11606,666
11607,567
11608,377
11609,363
11610,664
11611,1284
11612,1972
11613,2974
11614,3813
11615,4232
11616,4497
11617,4949
11618,4559
11619,4847
11620,4696
11621,4665
11622,4267
11623,4117
11624,3247
11625,2749
11626,4046
11627,3949
11628,2277
11629,1277
11630,793
11631,574
11632,376
11633,297
11634,443
11635,723
11636,1095
11637,1715
11638,2682
11639,3515
11640,3703
11641,4241
11642,4522
11643,4215
11644,4232
11645,4242
11646,3979
11647,3525
11648,3027
11649,2643
11650,2131
11651,1753
11652,1039
11653,531
11654,312
11655,242
11656,306
11657,830
11658,2672
11659,5721
11660,6590
11661,6017
11662,5192
11663,4485
11664,4647
11665,5116
11666,5480
11667,5485
11668,5747
11669,6216
11670,5785
11671,4312
11672,3144
11673,2775
11674,2277
11675,1632
11676,957
11677,502
11678,299
11679,231
11680,307
11681,823
11682,2780
11683,5882
11684,6816
11685,6295
11686,5226
11687,4531
11688,4755
11689,5092
11690,4968
11691,5255
11692,5991
11693,6694
11694,6437
11695,4637
11696,3357
11697,2912
11698,2793
11699,3702
11700,1204
11701,574
11702,372
11703,277
11704,375
11705,846
11706,2751
11707,5888
11708,6972
11709,6217
11710,5418
11711,5116
11712,5330
11713,4985
11714,5065
11715,5313
11716,6112
11717,6876
11718,6582
11719,4810
11720,3316
11721,2903
11722,2619
11723,1974
11724,1258
11725,608
11726,389
11727,265
11728,362
11729,839
11730,2793
11731,5699
11732,6699
11733,6298
11734,5379
11735,4857
11736,5269
11737,5198
11738,5035
11739,5611
11740,6128
11741,6587
11742,6352
11743,4725
11744,3487
11745,3237
11746,3724
11747,3176
11748,1391
11749,680
11750,373
11751,306
11752,430
11753,760
11754,2528
11755,5651
11756,6654
11757,6160
11758,5307
11759,4792
11760,5299
11761,5345
11762,5699
11763,5842
11764,6182
11765,6719
11766,6197
11767,5297
11768,3807
11769,3217
11770,2999
11771,2606
11772,1941
11773,1139
11774,683
11775,550
11776,385
11777,390
11778,720
11779,1393
11780,2394
11781,3178
11782,3740
11783,4195
11784,4682
11785,5322
11786,5099
11787,4798
11788,4776
11789,4598
11790,4390
11791,4230
11792,3357
11793,2907
11794,3265
11795,3115
11796,2094
11797,1326
11798,770
11799,571
11800,364
11801,278
11802,451
11803,786
11804,1159
11805,1851
11806,2628
11807,3443
11808,3874
11809,4388
11810,4267
11811,4251
11812,4211
11813,4198
11814,4134
11815,3511
11816,3009
11817,2505
11818,3286
11819,2427
11820,1015
11821,504
11822,336
11823,254
11824,334
11825,801
11826,2742
11827,5770
11828,6794
11829,6037
11830,5064
11831,4446
11832,4618
11833,4777
11834,4797
11835,5044
11836,5755
11837,6353
11838,6037
11839,4219
11840,2939
11841,2697
11842,2264
11843,1528
11844,944
11845,529
11846,316
11847,243
11848,355
11849,807
11850,2712
11851,5938
11852,6595
11853,6271
11854,5334
11855,4644
11856,4860
11857,5064
11858,5229
11859,5538
11860,6255
11861,6877
11862,6447
11863,4813
11864,3394
11865,2801
11866,2502
11867,2017
11868,1031
11869,546
11870,306
11871,261
11872,357
11873,822
11874,2728
11875,5887
11876,6948
11877,5938
11878,5250
11879,4543
11880,4608
11881,4878
11882,4827
11883,5269
11884,5770
11885,6049
11886,5857
11887,4330
11888,2891
11889,2483
11890,2125
11891,1813
11892,883
11893,487
11894,312
11895,245
11896,342
11897,784
11898,2712
11899,5328
11900,6261
11901,5050
11902,5241
11903,4455
11904,4931
11905,4997
11906,5089
11907,5324
11908,6023
11909,6482
11910,6347
11911,4702
11912,3430
11913,3067
11914,2851
11915,2464
11916,1319
11917,751
11918,431
11919,328
11920,338
11921,667
11922,2159
11923,4969
11924,5677
11925,5420
11926,4962
11927,4790
11928,5394
11929,5748
11930,5743
11931,5807
11932,5981
11933,6022
11934,5302
11935,4508
11936,3685
11937,3102
11938,2786
11939,2831
11940,1924
11941,1246
11942,754
11943,592
11944,330
11945,334
11946,626
11947,1387
11948,1938
11949,2533
11950,3405
11951,3937
11952,4154
11953,4366
11954,4496
11955,4398
11956,4283
11957,4354
11958,3845
11959,3476
11960,3071
11961,2664
11962,3178
11963,3291
11964,1980
11965,1043
11966,679
11967,606
11968,311
11969,235
11970,377
11971,746
11972,1121
11973,1712
11974,2528
11975,3843
11976,3938
11977,4027
11978,4218
11979,4363
11980,4464
11981,4492
11982,4301
11983,3818
11984,2975
11985,1888
11986,1132
11987,599
11988,330
11989,255
11990,334
11991,768
11992,2609
11993,5483
11994,6557
11995,5803
11996,5075
11997,4420
11998,4645
11999,4793
12000,5001
12001,5208
12002,5955
12003,6447
12004,6173
12005,4614
12006,3221
12007,2963
12008,4939
12009,2101
12010,1042
12011,634
12012,323
12013,232
12014,346
12015,815
12016,2783
12017,5764
12018,6816
12019,6096
12020,5369
12021,4517
12022,4701
12023,5008
12024,5156
12025,5229
12026,5919
12027,6814
12028,6559
12029,4584
12030,3374
12031,3000
12032,2530
12033,1660
12034,977
12035,555
12036,324
12037,248
12038,337
12039,824
12040,2783
12041,5813
12042,6943
12043,6279
12044,5287
12045,4624
12046,4805
12047,5101
12048,5148
12049,5254
12050,5633
